iter	Passed	Remaining
4778	84464	3905
4779	84485	3888
4780	84504	3870
4781	84522	3853
4782	84541	3835
4783	84559	3817
4784	84578	3800
4785	84598	3782
4786	84616	3765
4787	84634	3747
4788	84655	3729
4789	84674	3712
4790	84694	3694
4791	84713	3677
4792	84734	3659
4793	84753	3641
4794	84773	3624
4795	84793	3606
4796	84812	3589
4797	84833	3571
4798	84852	3553
4799	84873	3536
4800	84892	3518
4801	84911	3501
4802	84931	3483
4803	84950	3465
4804	84969	3448
4805	84987	3430
4806	85007	3413
4807	85026	3395
4808	85046	3377
4809	85067	3360
4810	85085	3342
4811	85104	3324
4812	85121	3307
4813	85139	3289
4814	85159	3271
4815	85178	3254
4816	85198	3236
4817	85217	3219
4818	85237	3201
4819	85256	3183
4820	85276	3166
4821	85294	3148
4822	85312	3130
4823	85332	3113
4824	85350	3095
4825	85371	3078
4826	85389	3060
4827	85407	3042
4828	85426	3025
4829	85445	3007
4830	85463	2989
4831	85482	2972
4832	85501	2954
4833	85521	2936
4834	85540	2919
4835	85559	2901
4836	85578	2883
4837	85598	2866
4838	85617	2848
4839	85638	2831
4840	85657	2813
4841	85678	2795
4842	85698	2778
4843	85716	2760
4844	85738	2742
4845	85757	2725
4846	85775	2707
4847	85795	2689
4848	85813	2672
4849	85832	2654
4850	85849	2636
4851	85868	2619
4852	85887	2601
4853	85906	2583
4854	85923	2566
4855	85943	2548
4856	85962	2530
4857	85982	2513
4858	86003	2495
4859	86022	2478
4860	86041	2460
4861	86060	2442
4862	86080	2425
4863	86100	2407
4864	86123	2389
4865	86143	2372
4866	86164	2354
4867	86182	2336
4868	86202	2319
4869	86222	2301
4870	86243	2283
4871	86262	2266
4872	86282	2248
4873	86302	2231
4874	86321	2213
4875	86340	2195
4876	86359	2178
4877	86377	2160
4878	86397	2142
4879	86416	2125
4880	86434	2107
4881	86454	2089
4882	86475	2072
4883	86494	2054
4884	86513	2036
4885	86534	2019
4886	86553	2001
4887	86573	1983
4888	86593	1966
4889	86611	1948
4890	86630	1930
4891	86649	1912
4892	86668	1895
4893	86689	1877
4894	86708	1859
4895	86726	1842
4896	86745	1824
4897	86764	1806
4898	86782	1789
4899	86803	1771
4900	86821	1753
4901	86839	1736
4902	86858	1718
4903	86878	1700
4904	86897	1683
4905	86917	1665
4906	86935	1647
4907	86953	1629
4908	86973	1612
4909	86990	1594
4910	87009	1576
4911	87029	1559
4912	87049	1541
4913	87068	1523
4914	87089	1506
4915	87108	1488
4916	87127	1470
4917	87146	1453
4918	87164	1435
4919	87183	1417
4920	87201	1399
4921	87219	1382
4922	87238	1364
4923	87257	1346
4924	87275	1329
4925	87296	1311
4926	87316	1293
4927	87334	1275
4928	87353	1258
4929	87371	1240
4930	87390	1222
4931	87409	1205
4932	87427	1187
4933	87447	1169
4934	87464	1152
4935	87482	1134
4936	87501	1116
4937	87521	1098
4938	87541	1081
4939	87559	1063
4940	87578	1045
4941	87597	1028
4942	87618	1010
4943	87636	992
4944	87655	974
4945	87674	957
4946	87693	939
4947	87712	921
4948	87733	904
4949	87752	886
4950	87770	868
4951	87789	850
4952	87807	833
4953	87826	815
4954	87845	797
4955	87866	780
4956	87886	762
4957	87904	744
4958	87923	726
4959	87942	709
4960	87962	691
4961	87980	673
4962	88001	656
4963	88020	638
4964	88039	620
4965	88060	602
4966	88079	585
4967	88098	567
4968	88118	549
4969	88138	532
4970	88158	514
4971	88179	496
4972	88197	478
4973	88217	461
4974	88236	443
4975	88254	425
4976	88271	407
4977	88291	390
4978	88309	372
4979	88328	354
4980	88347	337
4981	88365	319
4982	88385	301
4983	88406	283
4984	88425	266
4985	88444	248
4986	88465	230
4987	88484	212
4988	88502	195
4989	88521	177
4990	88540	159
4991	88559	141
4992	88579	124
4993	88597	106
4994	88616	88
4995	88635	70
4996	88654	53
4997	88674	35
4998	88694	17
4999	88713	0
